,label,participant,category
2438,bench,C,heavy
2439,bench,C,heavy
2440,bench,C,heavy
2441,bench,C,heavy
2442,bench,C,heavy
2443,bench,C,heavy
2444,bench,C,heavy
2445,bench,C,heavy
2446,bench,C,heavy
2447,bench,C,heavy
2448,bench,C,heavy
2449,bench,C,heavy
2450,bench,C,heavy
2451,bench,C,heavy
2452,bench,C,heavy
2453,bench,C,heavy
2454,bench,C,heavy
2455,bench,C,heavy
2456,bench,C,heavy
2457,bench,C,heavy
2458,bench,C,heavy
2459,bench,C,heavy
2460,bench,C,heavy
2461,bench,C,heavy
2462,bench,C,heavy
2463,bench,C,heavy
2464,bench,C,heavy
2465,bench,C,heavy
2466,bench,C,heavy
2467,bench,C,heavy
2468,bench,C,heavy
2469,bench,C,heavy
2470,bench,C,heavy
2471,bench,C,heavy
2472,bench,C,heavy
2473,bench,C,heavy
2474,bench,C,heavy
2475,bench,C,heavy
2476,bench,C,heavy
2477,bench,C,heavy
2478,bench,C,heavy
2479,bench,C,heavy
2480,bench,C,heavy
2481,bench,C,heavy
2482,bench,C,heavy
2483,bench,C,heavy
2484,bench,C,heavy
2485,bench,C,heavy
2486,bench,C,heavy
2487,bench,C,heavy
2488,bench,C,heavy
2489,bench,C,heavy
2490,bench,C,heavy
2491,bench,C,heavy
2492,bench,C,heavy
2493,bench,C,heavy
2494,bench,C,heavy
2495,bench,C,heavy
2496,bench,C,heavy
2497,bench,C,heavy
2498,bench,C,heavy
2499,bench,C,heavy
2500,bench,C,heavy
2501,bench,C,heavy
2502,bench,C,heavy
2503,bench,C,heavy
2504,bench,C,heavy
2505,bench,C,heavy
2506,bench,C,heavy
2507,bench,C,heavy
2508,bench,C,heavy
2509,bench,C,heavy
2510,bench,C,heavy
2511,bench,C,heavy
2512,bench,C,heavy
2513,bench,C,heavy
2514,bench,C,heavy
2515,bench,C,heavy
2516,bench,C,heavy
2517,bench,C,heavy
2518,bench,C,heavy
2519,bench,C,heavy
2520,bench,C,heavy
2521,bench,C,heavy
2522,bench,C,heavy
2523,bench,C,heavy
2524,bench,C,heavy
2525,bench,C,heavy
2526,bench,C,heavy
2527,bench,C,heavy
2528,bench,C,heavy
2529,bench,C,heavy
2530,bench,C,heavy
2531,bench,C,heavy
2532,bench,C,heavy
2533,bench,C,heavy
2534,bench,C,heavy
2535,bench,C,heavy
2536,bench,C,heavy
2537,bench,C,heavy
2538,bench,C,heavy
2539,bench,C,heavy
2540,bench,C,heavy
2541,bench,C,heavy
2542,bench,C,heavy
2543,bench,C,heavy
2544,bench,C,heavy
2545,bench,C,heavy
2546,bench,C,heavy
2547,bench,C,heavy
2548,bench,C,heavy
2549,bench,C,heavy
2550,bench,C,heavy
2551,bench,C,heavy
2552,bench,C,heavy
2553,bench,C,heavy
2554,bench,C,heavy
2555,ohp,A,heavy
2556,ohp,A,heavy
2557,ohp,A,heavy
2558,ohp,A,heavy
2559,ohp,A,heavy
2560,ohp,A,heavy
2561,ohp,A,heavy
2562,ohp,A,heavy
2563,ohp,A,heavy
2564,ohp,A,heavy
2565,ohp,A,heavy
2566,ohp,A,heavy
2567,ohp,A,heavy
2568,ohp,A,heavy
2569,ohp,A,heavy
2570,ohp,A,heavy
2571,ohp,A,heavy
2572,ohp,A,heavy
2573,ohp,A,heavy
2574,ohp,A,heavy
2575,ohp,A,heavy
2576,ohp,A,heavy
2577,ohp,A,heavy
2578,ohp,A,heavy
2579,ohp,A,heavy
2580,ohp,A,heavy
2581,ohp,A,heavy
2582,ohp,A,heavy
2583,ohp,A,heavy
2584,ohp,A,heavy
2585,ohp,A,heavy
2586,ohp,A,heavy
2587,ohp,A,heavy
2588,ohp,A,heavy
2589,ohp,A,heavy
2590,ohp,A,heavy
2591,ohp,A,heavy
2592,ohp,A,heavy
2593,ohp,A,heavy
2594,ohp,A,heavy
2595,ohp,A,heavy
2596,ohp,A,heavy
2597,ohp,A,heavy
2598,ohp,A,heavy
2599,ohp,A,heavy
2600,ohp,A,heavy
2601,ohp,A,heavy
2602,ohp,A,heavy
2603,ohp,A,heavy
2604,ohp,A,heavy
2605,ohp,A,heavy
2606,ohp,A,heavy
2607,ohp,A,heavy
2608,ohp,A,heavy
2609,ohp,A,heavy
2610,ohp,A,heavy
2611,ohp,A,heavy
2612,ohp,A,heavy
2613,ohp,A,heavy
2614,ohp,A,heavy
2615,ohp,A,heavy
2616,ohp,A,heavy
2617,ohp,A,heavy
2618,ohp,A,heavy
2619,ohp,A,heavy
2620,ohp,A,heavy
2621,ohp,A,heavy
2622,ohp,A,heavy
2623,ohp,A,heavy
2624,bench,C,heavy
2625,bench,C,heavy
2626,bench,C,heavy
2627,bench,C,heavy
2628,bench,C,heavy
2629,bench,C,heavy
2630,bench,C,heavy
2631,bench,C,heavy
2632,bench,C,heavy
2633,bench,C,heavy
2634,bench,C,heavy
2635,bench,C,heavy
2636,bench,C,heavy
2637,bench,C,heavy
2638,bench,C,heavy
2639,bench,C,heavy
2640,bench,C,heavy
2641,bench,C,heavy
2642,bench,C,heavy
2643,bench,C,heavy
2644,bench,C,heavy
2645,bench,C,heavy
2646,bench,C,heavy
2647,bench,C,heavy
2648,bench,C,heavy
2649,bench,C,heavy
2650,bench,C,heavy
2651,bench,C,heavy
2652,bench,C,heavy
2653,bench,C,heavy
2654,bench,C,heavy
2655,bench,C,heavy
2656,bench,C,heavy
2657,bench,C,heavy
2658,bench,C,heavy
2659,bench,C,heavy
2660,bench,C,heavy
2661,bench,C,heavy
2662,bench,C,heavy
2663,bench,C,heavy
2664,bench,C,heavy
2665,bench,C,heavy
2666,bench,C,heavy
2667,bench,C,heavy
2668,bench,C,heavy
2669,bench,C,heavy
2670,bench,C,heavy
2671,bench,C,heavy
2672,bench,C,heavy
2673,bench,C,heavy
2674,bench,C,heavy
2675,bench,C,heavy
2676,bench,C,heavy
2677,bench,C,heavy
2678,bench,C,heavy
2679,bench,C,heavy
2680,bench,C,heavy
2681,bench,C,heavy
2682,bench,C,heavy
2683,bench,C,heavy
2684,bench,C,heavy
2685,bench,C,heavy
2686,bench,C,heavy
2687,bench,C,heavy
2688,bench,C,heavy
2689,bench,C,heavy
2690,bench,C,heavy
2691,bench,C,heavy
2692,bench,C,heavy
2693,bench,C,heavy
2694,bench,C,heavy
2695,bench,C,heavy
2696,bench,C,heavy
2697,bench,C,heavy
2698,bench,C,heavy
2699,bench,C,heavy
2700,bench,C,heavy
2701,bench,C,heavy
2702,bench,C,heavy
2703,bench,C,heavy
2704,bench,C,heavy
2705,bench,C,heavy
2706,bench,C,heavy
2707,bench,C,heavy
2708,bench,C,heavy
2709,bench,C,heavy
2710,bench,C,heavy
2711,ohp,A,heavy
2712,ohp,A,heavy
2713,ohp,A,heavy
2714,ohp,A,heavy
2715,ohp,A,heavy
2716,ohp,A,heavy
2717,ohp,A,heavy
2718,ohp,A,heavy
2719,ohp,A,heavy
2720,ohp,A,heavy
2721,ohp,A,heavy
2722,ohp,A,heavy
2723,ohp,A,heavy
2724,ohp,A,heavy
2725,ohp,A,heavy
2726,ohp,A,heavy
2727,ohp,A,heavy
2728,ohp,A,heavy
2729,ohp,A,heavy
2730,ohp,A,heavy
2731,ohp,A,heavy
2732,ohp,A,heavy
2733,ohp,A,heavy
2734,ohp,A,heavy
2735,ohp,A,heavy
2736,ohp,A,heavy
2737,ohp,A,heavy
2738,ohp,A,heavy
2739,ohp,A,heavy
2740,ohp,A,heavy
2741,ohp,A,heavy
2742,ohp,A,heavy
2743,ohp,A,heavy
2744,ohp,A,heavy
2745,ohp,A,heavy
2746,ohp,A,heavy
2747,ohp,A,heavy
2748,ohp,A,heavy
2749,ohp,A,heavy
2750,ohp,A,heavy
2751,ohp,A,heavy
2752,ohp,A,heavy
2753,ohp,A,heavy
2754,ohp,A,heavy
2755,ohp,A,heavy
2756,ohp,A,heavy
2757,ohp,A,heavy
2758,ohp,A,heavy
2759,ohp,A,heavy
2760,ohp,A,heavy
2761,ohp,A,heavy
2762,ohp,A,heavy
2763,ohp,A,heavy
2764,ohp,A,heavy
2765,ohp,A,heavy
2766,ohp,A,heavy
2767,ohp,A,heavy
2768,ohp,A,heavy
2769,ohp,A,heavy
2770,ohp,A,heavy
2771,ohp,A,heavy
2772,ohp,A,heavy
2773,ohp,A,heavy
2774,ohp,A,heavy
2775,ohp,A,heavy
2776,ohp,A,heavy
2777,ohp,A,heavy
2778,ohp,A,heavy
2779,ohp,A,heavy
2780,ohp,A,heavy
2781,ohp,A,heavy
2782,ohp,A,heavy
2783,ohp,A,heavy
2784,ohp,A,heavy
2785,ohp,A,heavy
2786,ohp,C,heavy
2787,ohp,C,heavy
2788,ohp,C,heavy
2789,ohp,C,heavy
2790,ohp,C,heavy
2791,ohp,C,heavy
2792,ohp,C,heavy
2793,ohp,C,heavy
2794,ohp,C,heavy
2795,ohp,C,heavy
2796,ohp,C,heavy
2797,ohp,C,heavy
2798,ohp,C,heavy
2799,ohp,C,heavy
2800,ohp,C,heavy
2801,ohp,C,heavy
2802,ohp,C,heavy
2803,ohp,C,heavy
2804,ohp,C,heavy
2805,ohp,C,heavy
2806,ohp,C,heavy
2807,ohp,C,heavy
2808,ohp,C,heavy
2809,ohp,C,heavy
2810,ohp,C,heavy
2811,ohp,C,heavy
2812,ohp,C,heavy
2813,ohp,C,heavy
2814,ohp,C,heavy
2815,ohp,C,heavy
2816,ohp,C,heavy
2817,ohp,C,heavy
2818,ohp,C,heavy
2819,ohp,C,heavy
2820,ohp,C,heavy
2821,ohp,C,heavy
2822,ohp,C,heavy
2823,ohp,C,heavy
2824,ohp,C,heavy
2825,ohp,C,heavy
2826,ohp,C,heavy
2827,ohp,C,heavy
2828,ohp,C,heavy
2829,ohp,C,heavy
2830,ohp,C,heavy
2831,ohp,C,heavy
2832,ohp,C,heavy
2833,ohp,C,heavy
2834,ohp,C,heavy
2835,ohp,C,heavy
2836,ohp,C,heavy
2837,ohp,C,heavy
2838,ohp,C,heavy
2839,ohp,C,heavy
2840,ohp,C,heavy
2841,ohp,C,heavy
2842,ohp,C,heavy
2843,ohp,C,heavy
2844,ohp,C,heavy
2845,ohp,C,heavy
2846,ohp,C,heavy
2847,ohp,C,heavy
2848,ohp,C,heavy
2849,ohp,C,heavy
2850,ohp,C,heavy
2851,ohp,C,heavy
2852,ohp,C,heavy
2853,ohp,C,heavy
2854,ohp,C,heavy
2855,ohp,C,heavy
2856,ohp,C,heavy
2857,ohp,C,heavy
2858,ohp,C,heavy
2859,ohp,C,heavy
2860,ohp,C,heavy
2861,ohp,C,heavy
2862,ohp,C,heavy
2863,ohp,C,heavy
2864,ohp,C,heavy
2865,ohp,A,heavy
2866,ohp,A,heavy
2867,ohp,A,heavy
2868,ohp,A,heavy
2869,ohp,A,heavy
2870,ohp,A,heavy
2871,ohp,A,heavy
2872,ohp,A,heavy
2873,ohp,A,heavy
2874,ohp,A,heavy
2875,ohp,A,heavy
2876,ohp,A,heavy
2877,ohp,A,heavy
2878,ohp,A,heavy
2879,ohp,A,heavy
2880,ohp,A,heavy
2881,ohp,A,heavy
2882,ohp,A,heavy
2883,ohp,A,heavy
2884,ohp,A,heavy
2885,ohp,A,heavy
2886,ohp,A,heavy
2887,ohp,A,heavy
2888,ohp,A,heavy
2889,ohp,A,heavy
2890,ohp,A,heavy
2891,ohp,A,heavy
2892,ohp,A,heavy
2893,ohp,A,heavy
2894,ohp,A,heavy
2895,ohp,A,heavy
2896,ohp,A,heavy
2897,ohp,A,heavy
2898,ohp,A,heavy
2899,ohp,A,heavy
2900,ohp,A,heavy
2901,ohp,A,heavy
2902,ohp,A,heavy
2903,ohp,A,heavy
2904,ohp,A,heavy
2905,ohp,A,heavy
2906,ohp,A,heavy
2907,ohp,A,heavy
2908,ohp,A,heavy
2909,ohp,A,heavy
2910,ohp,A,heavy
2911,ohp,A,heavy
2912,ohp,A,heavy
2913,ohp,A,heavy
2914,ohp,A,heavy
2915,ohp,A,heavy
2916,ohp,A,heavy
2917,ohp,A,heavy
2918,ohp,A,heavy
2919,ohp,A,heavy
2920,ohp,A,heavy
2921,ohp,A,heavy
2922,ohp,A,heavy
2923,ohp,A,heavy
2924,ohp,A,heavy
2925,ohp,A,heavy
2926,ohp,A,heavy
2927,ohp,A,heavy
2928,ohp,A,heavy
2929,ohp,A,heavy
2930,ohp,A,heavy
2931,ohp,A,heavy
2932,ohp,A,heavy
2933,ohp,A,heavy
2934,ohp,A,heavy
2935,ohp,A,heavy
2936,ohp,A,heavy
2937,ohp,A,heavy
2938,ohp,A,heavy
2939,ohp,A,heavy
2940,ohp,C,heavy
2941,ohp,C,heavy
2942,ohp,C,heavy
2943,ohp,C,heavy
2944,ohp,C,heavy
2945,ohp,C,heavy
2946,ohp,C,heavy
2947,ohp,C,heavy
2948,ohp,C,heavy
2949,ohp,C,heavy
2950,ohp,C,heavy
2951,ohp,C,heavy
2952,ohp,C,heavy
2953,ohp,C,heavy
2954,ohp,C,heavy
2955,ohp,C,heavy
2956,ohp,C,heavy
2957,ohp,C,heavy
2958,ohp,C,heavy
2959,ohp,C,heavy
2960,ohp,C,heavy
2961,ohp,C,heavy
2962,ohp,C,heavy
2963,ohp,C,heavy
2964,ohp,C,heavy
2965,ohp,C,heavy
2966,ohp,C,heavy
2967,ohp,C,heavy
2968,ohp,C,heavy
2969,ohp,C,heavy
2970,ohp,C,heavy
2971,ohp,C,heavy
2972,ohp,C,heavy
2973,ohp,C,heavy
2974,ohp,C,heavy
2975,ohp,C,heavy
2976,ohp,C,heavy
2977,ohp,C,heavy
2978,ohp,C,heavy
2979,ohp,C,heavy
2980,ohp,C,heavy
2981,ohp,C,heavy
2982,ohp,C,heavy
2983,ohp,C,heavy
2984,ohp,C,heavy
2985,ohp,C,heavy
2986,ohp,C,heavy
2987,ohp,C,heavy
2988,ohp,C,heavy
2989,ohp,C,heavy
2990,ohp,C,heavy
2991,ohp,C,heavy
2992,ohp,C,heavy
2993,ohp,C,heavy
2994,ohp,C,heavy
2995,ohp,C,heavy
2996,ohp,C,heavy
2997,ohp,C,heavy
2998,ohp,C,heavy
2999,ohp,C,heavy
3000,ohp,C,heavy
3001,ohp,C,heavy
3002,ohp,C,heavy
3003,ohp,C,heavy
3004,ohp,C,heavy
3005,ohp,C,heavy
3006,ohp,C,heavy
3007,ohp,C,heavy
3008,ohp,C,heavy
3009,ohp,C,heavy
3010,ohp,C,heavy
3011,ohp,C,heavy
3012,ohp,C,heavy
3013,ohp,C,heavy
3014,ohp,C,heavy
3015,ohp,C,heavy
3016,ohp,C,heavy
3017,ohp,C,heavy
3018,ohp,C,heavy
3019,ohp,C,heavy
3020,ohp,C,heavy
3021,ohp,C,heavy
3022,ohp,C,heavy
3023,ohp,C,heavy
3024,ohp,C,heavy
3025,ohp,C,heavy
3026,ohp,C,heavy
3027,ohp,C,heavy
3028,ohp,C,heavy
3029,ohp,C,heavy
3030,ohp,C,heavy
3031,row,C,medium
3032,row,C,medium
3033,row,C,medium
3034,row,C,medium
3035,row,C,medium
3036,row,C,medium
3037,row,C,medium
3038,row,C,medium
3039,row,C,medium
3040,row,C,medium
3041,row,C,medium
3042,row,C,medium
3043,row,C,medium
3044,row,C,medium
3045,row,C,medium
3046,row,C,medium
3047,row,C,medium
3048,row,C,medium
3049,row,C,medium
3050,row,C,medium
3051,row,C,medium
3052,row,C,medium
3053,row,C,medium
3054,row,C,medium
3055,row,C,medium
3056,row,C,medium
3057,row,C,medium
3058,row,C,medium
3059,row,C,medium
3060,row,C,medium
3061,row,C,medium
3062,row,C,medium
3063,row,C,medium
3064,row,C,medium
3065,row,C,medium
3066,row,C,medium
3067,row,C,medium
3068,row,C,medium
3069,row,C,medium
3070,row,C,medium
3071,row,C,medium
3072,row,C,medium
3073,row,C,medium
3074,row,C,medium
3075,row,C,medium
3076,row,C,medium
3077,row,C,medium
3078,row,C,medium
3079,row,C,medium
3080,row,C,medium
3081,row,C,medium
3082,row,C,medium
3083,row,C,medium
3084,row,C,medium
3085,row,C,medium
3086,row,C,medium
3087,row,C,medium
3088,row,C,medium
3089,row,C,medium
3090,row,C,medium
3091,row,C,medium
3092,row,C,medium
3093,row,C,medium
3094,row,C,medium
3095,row,C,medium
3096,row,C,medium
3097,row,C,medium
3098,row,C,medium
3099,row,C,medium
3100,row,C,medium
3101,row,C,medium
3102,row,C,medium
3103,row,C,medium
3104,row,C,medium
3105,row,C,medium
3106,row,C,medium
3107,row,C,medium
3108,row,C,medium
3109,row,C,medium
3110,row,A,heavy
3111,row,A,heavy
3112,row,A,heavy
3113,row,A,heavy
3114,row,A,heavy
3115,row,A,heavy
3116,row,A,heavy
3117,row,A,heavy
3118,row,A,heavy
3119,row,A,heavy
3120,row,A,heavy
3121,row,A,heavy
3122,row,A,heavy
3123,row,A,heavy
3124,row,A,heavy
3125,row,A,heavy
3126,row,A,heavy
3127,row,A,heavy
3128,row,A,heavy
3129,row,A,heavy
3130,row,A,heavy
3131,row,A,heavy
3132,row,A,heavy
3133,row,A,heavy
3134,row,A,heavy
3135,row,A,heavy
3136,row,A,heavy
3137,row,A,heavy
3138,row,A,heavy
3139,row,A,heavy
3140,row,A,heavy
3141,row,A,heavy
3142,row,A,heavy
3143,row,A,heavy
3144,row,A,heavy
3145,row,A,heavy
3146,row,A,heavy
3147,row,A,heavy
3148,row,A,heavy
3149,row,A,heavy
3150,row,A,heavy
3151,row,A,heavy
3152,row,A,heavy
3153,row,C,heavy
3154,row,C,heavy
3155,row,C,heavy
3156,row,C,heavy
3157,row,C,heavy
3158,row,C,heavy
3159,row,C,heavy
3160,row,C,heavy
3161,row,C,heavy
3162,row,C,heavy
3163,row,C,heavy
3164,row,C,heavy
3165,row,C,heavy
3166,row,C,heavy
3167,row,C,heavy
3168,row,C,heavy
3169,row,C,heavy
3170,row,C,heavy
3171,row,C,heavy
3172,row,C,heavy
3173,row,C,heavy
3174,row,C,heavy
3175,row,C,heavy
3176,row,C,heavy
3177,row,C,heavy
3178,row,C,heavy
3179,row,C,heavy
3180,row,C,heavy
3181,row,C,heavy
3182,row,C,heavy
3183,row,C,heavy
3184,row,C,heavy
3185,row,C,heavy
3186,row,C,heavy
3187,row,C,heavy
3188,row,C,heavy
3189,row,C,heavy
3190,row,C,heavy
3191,row,C,heavy
3192,row,C,heavy
3193,row,C,heavy
3194,row,C,heavy
3195,row,C,heavy
3196,row,C,heavy
3197,row,A,heavy
3198,row,A,heavy
3199,row,A,heavy
3200,row,A,heavy
3201,row,A,heavy
3202,row,A,heavy
3203,row,A,heavy
3204,row,A,heavy
3205,row,A,heavy
3206,row,A,heavy
3207,row,A,heavy
3208,row,A,heavy
3209,row,A,heavy
3210,row,A,heavy
3211,row,A,heavy
3212,row,A,heavy
3213,row,A,heavy
3214,row,A,heavy
3215,row,A,heavy
3216,row,A,heavy
3217,row,A,heavy
3218,row,A,heavy
3219,row,A,heavy
3220,row,A,heavy
3221,row,A,heavy
3222,row,A,heavy
3223,row,A,heavy
3224,row,A,heavy
3225,row,A,heavy
3226,row,A,heavy
3227,row,A,heavy
3228,row,A,heavy
3229,row,A,heavy
3230,row,A,heavy
3231,row,A,heavy
3232,row,A,heavy
3233,row,A,heavy
3234,row,A,heavy
3235,row,A,heavy
3236,row,A,heavy
3237,row,A,heavy
3238,row,A,heavy
3239,row,C,heavy
3240,row,C,heavy
3241,row,C,heavy
3242,row,C,heavy
3243,row,C,heavy
3244,row,C,heavy
3245,row,C,heavy
3246,row,C,heavy
3247,row,C,heavy
3248,row,C,heavy
3249,row,C,heavy
3250,row,C,heavy
3251,row,C,heavy
3252,row,C,heavy
3253,row,C,heavy
3254,row,C,heavy
3255,row,C,heavy
3256,row,C,heavy
3257,row,C,heavy
3258,row,C,heavy
3259,row,C,heavy
3260,row,C,heavy
3261,row,C,heavy
3262,row,C,heavy
3263,row,C,heavy
3264,row,C,heavy
3265,row,C,heavy
3266,row,C,heavy
3267,row,C,heavy
3268,row,C,heavy
3269,row,C,heavy
3270,row,C,heavy
3271,row,C,heavy
3272,row,C,heavy
3273,row,C,heavy
3274,row,C,heavy
3275,row,C,heavy
3276,row,C,heavy
3277,row,C,heavy
3278,row,C,heavy
3279,row,C,heavy
3280,row,C,heavy
3281,row,C,heavy
3282,row,C,heavy
3283,row,C,heavy
3284,row,C,heavy
3285,row,C,heavy
3286,bench,E,heavy
3287,bench,E,heavy
3288,bench,E,heavy
3289,bench,E,heavy
3290,bench,E,heavy
3291,bench,E,heavy
3292,bench,E,heavy
3293,bench,E,heavy
3294,bench,E,heavy
3295,bench,E,heavy
3296,bench,E,heavy
3297,bench,E,heavy
3298,bench,E,heavy
3299,bench,E,heavy
3300,bench,E,heavy
3301,bench,E,heavy
3302,bench,E,heavy
3303,bench,E,heavy
3304,bench,E,heavy
3305,bench,E,heavy
3306,bench,E,heavy
3307,bench,E,heavy
3308,bench,E,heavy
3309,bench,E,heavy
3310,bench,E,heavy
3311,bench,E,heavy
3312,bench,E,heavy
3313,bench,E,heavy
3314,bench,E,heavy
3315,bench,E,heavy
3316,bench,E,heavy
3317,bench,E,heavy
3318,bench,E,heavy
3319,bench,E,heavy
3320,bench,E,heavy
3321,bench,E,heavy
3322,bench,E,heavy
3323,bench,E,heavy
3324,bench,E,heavy
3325,bench,E,heavy
3326,bench,E,heavy
3327,bench,E,heavy
3328,bench,E,heavy
3329,bench,E,heavy
3330,bench,E,heavy
3331,bench,E,heavy
3332,bench,E,heavy
3333,bench,E,heavy
3334,bench,E,heavy
3335,bench,E,heavy
3336,bench,E,heavy
3337,bench,E,heavy
3338,bench,E,heavy
3339,bench,E,heavy
3340,bench,E,heavy
3341,bench,E,heavy
3342,bench,E,heavy
3343,bench,E,heavy
3344,bench,E,heavy
3345,bench,E,heavy
3346,bench,E,heavy
3347,bench,E,heavy
3348,bench,E,heavy
3349,bench,E,heavy
3350,bench,E,heavy
3351,bench,E,heavy
3352,bench,E,heavy
3353,bench,E,heavy
3354,bench,E,heavy
3355,bench,E,heavy
3356,bench,E,heavy
3357,bench,E,heavy
3358,bench,E,heavy
3359,bench,E,heavy
3360,bench,E,heavy
3361,bench,E,heavy
3362,bench,E,heavy
3363,bench,E,heavy
3364,bench,E,heavy
3365,bench,E,heavy
3366,bench,E,heavy
3367,bench,E,heavy
3368,bench,E,heavy
3369,bench,E,heavy
3370,bench,E,heavy
3371,bench,E,heavy
3372,bench,E,heavy
3373,bench,E,heavy
3374,bench,E,heavy
3375,bench,E,heavy
3376,bench,E,heavy
3377,bench,E,heavy
3378,bench,E,heavy
3379,bench,E,heavy
3380,bench,E,heavy
3381,bench,E,heavy
3382,bench,E,heavy
3383,bench,E,heavy
3384,bench,E,heavy
3385,bench,E,heavy
3386,bench,E,heavy
3387,bench,E,heavy
3388,bench,E,heavy
3389,bench,E,heavy
3390,bench,E,heavy
3391,bench,E,heavy
3392,bench,E,heavy
3393,bench,E,heavy
3394,bench,E,heavy
3395,bench,E,heavy
3396,bench,E,heavy
3397,bench,E,heavy
3398,bench,E,heavy
3399,bench,E,heavy
3400,bench,E,heavy
3401,bench,E,heavy
3402,bench,E,heavy
3403,bench,E,heavy
3404,bench,E,heavy
3405,bench,E,heavy
3406,bench,E,heavy
3407,bench,E,heavy
3408,bench,E,heavy
3409,bench,E,heavy
3410,ohp,E,heavy
3411,ohp,E,heavy
3412,ohp,E,heavy
3413,ohp,E,heavy
3414,ohp,E,heavy
3415,ohp,E,heavy
3416,ohp,E,heavy
3417,ohp,E,heavy
3418,ohp,E,heavy
3419,ohp,E,heavy
3420,ohp,E,heavy
3421,ohp,E,heavy
3422,ohp,E,heavy
3423,ohp,E,heavy
3424,ohp,E,heavy
3425,ohp,E,heavy
3426,ohp,E,heavy
3427,ohp,E,heavy
3428,ohp,E,heavy
3429,ohp,E,heavy
3430,ohp,E,heavy
3431,ohp,E,heavy
3432,ohp,E,heavy
3433,ohp,E,heavy
3434,ohp,E,heavy
3435,ohp,E,heavy
3436,ohp,E,heavy
3437,ohp,E,heavy
3438,ohp,E,heavy
3439,ohp,E,heavy
3440,ohp,E,heavy
3441,ohp,E,heavy
3442,ohp,E,heavy
3443,ohp,E,heavy
3444,ohp,E,heavy
3445,ohp,E,heavy
3446,ohp,E,heavy
3447,ohp,E,heavy
3448,ohp,E,heavy
3449,ohp,E,heavy
3450,ohp,E,heavy
3451,ohp,E,heavy
3452,ohp,E,heavy
3453,ohp,E,heavy
3454,ohp,E,heavy
3455,ohp,E,heavy
3456,ohp,E,heavy
3457,ohp,E,heavy
3458,ohp,E,heavy
3459,ohp,E,heavy
3460,ohp,E,heavy
3461,ohp,E,heavy
3462,ohp,E,heavy
3463,ohp,E,heavy
3464,ohp,E,heavy
3465,ohp,E,heavy
3466,ohp,E,heavy
3467,ohp,E,heavy
3468,ohp,E,heavy
3469,ohp,E,heavy
3470,ohp,E,heavy
3471,ohp,E,heavy
3472,ohp,E,heavy
3473,ohp,E,heavy
3474,ohp,E,heavy
3475,ohp,E,heavy
3476,ohp,E,heavy
3477,ohp,E,heavy
3478,ohp,E,heavy
3479,ohp,E,heavy
3480,ohp,E,heavy
3481,ohp,E,heavy
3482,ohp,E,heavy
3483,ohp,E,heavy
3484,ohp,E,heavy
3485,ohp,E,heavy
3486,ohp,E,heavy
3487,ohp,E,heavy
3488,ohp,E,heavy
3489,ohp,E,heavy
3490,ohp,E,heavy
3491,ohp,E,heavy
3492,ohp,E,heavy
3493,ohp,E,heavy
3494,ohp,E,heavy
3495,ohp,E,heavy
3496,ohp,E,heavy
3497,ohp,E,heavy
3498,ohp,E,heavy
3499,ohp,E,heavy
3500,ohp,E,heavy
3501,ohp,E,heavy
3502,ohp,E,heavy
3503,ohp,E,heavy
3504,ohp,E,heavy
3505,ohp,E,heavy
3506,ohp,E,heavy
3507,ohp,E,heavy
3508,ohp,E,heavy
3509,ohp,E,heavy
3510,ohp,E,heavy
3511,ohp,E,heavy
3512,ohp,E,heavy
3513,ohp,E,heavy
3514,ohp,E,heavy
3515,ohp,E,heavy
3516,ohp,E,heavy
3517,ohp,E,heavy
3518,ohp,E,heavy
3519,ohp,E,heavy
3520,ohp,E,heavy
3521,ohp,E,heavy
3522,ohp,E,heavy
3523,ohp,E,heavy
3524,ohp,E,heavy
3525,ohp,E,heavy
3526,ohp,E,heavy
3527,ohp,E,heavy
3528,ohp,E,heavy
3529,ohp,E,heavy
3530,ohp,E,heavy
3531,ohp,E,heavy
3532,ohp,E,heavy
3533,ohp,E,heavy
3534,ohp,E,heavy
3535,ohp,E,heavy
3536,ohp,E,heavy
3537,ohp,E,heavy
3538,ohp,E,heavy
3539,ohp,E,heavy
3540,ohp,E,heavy
3541,ohp,E,heavy
3542,ohp,E,heavy
3543,ohp,E,heavy
3544,ohp,E,heavy
3545,ohp,E,heavy
3546,ohp,E,heavy
3547,ohp,E,heavy
3548,ohp,E,heavy
3549,ohp,E,heavy
3550,ohp,E,heavy
3551,ohp,E,heavy
3552,ohp,E,heavy
3553,ohp,E,heavy
3554,ohp,E,heavy
3555,ohp,E,heavy
3556,ohp,E,heavy
3557,ohp,E,heavy
3558,ohp,E,heavy
3559,ohp,E,heavy
3560,ohp,E,heavy
3561,ohp,E,heavy
3562,ohp,E,heavy
3563,ohp,E,heavy
3564,ohp,E,heavy
3565,ohp,E,heavy
3566,ohp,E,heavy
3567,ohp,E,heavy
3568,ohp,E,heavy
3569,ohp,E,heavy
3570,ohp,E,heavy
3571,ohp,E,heavy
3572,ohp,E,heavy
3573,ohp,E,heavy
3574,ohp,E,heavy
3575,ohp,E,heavy
3576,ohp,E,heavy
3577,ohp,E,heavy
3578,ohp,E,heavy
3579,ohp,E,heavy
3580,ohp,E,heavy
3581,ohp,E,heavy
3582,ohp,E,heavy
3583,ohp,E,heavy
